,Basvuru Yili,Cinsiyet,Dogum Yeri,Ikametgah Sehri,Universite Adi,Universite Turu,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,Lise Sehir,Lise Turu,Lise Mezuniyet Notu,Baska Bir Kurumdan Burs Aliyor mu?,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Uye Oldugunuz Kulubun Ismi,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Spor Dalindaki Rolunuz Nedir?,Aktif olarak bir STK üyesi misiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Girisimcilikle Ilgili Deneyiminizi Aciklayabilir misiniz?,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?,yil,Yas
151,2023,1,52,45.0,129,0,0.0,0,2,3,0.0,53,1,5,0,2.0,0,0,1.0,1,3,0,0,1,3,1,0.0,1,1,1,0.0,2004,20.0
152,2023,2,0,0.0,101,1,0.0,1,4,3,0.0,0,1,5,0,4.0,0,0,4.0,1,1,0,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
153,2023,2,77,78.0,38,1,0.0,1,2,3,0.0,78,1,5,1,1.0,0,0,1.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
154,2023,1,44,5.0,161,1,0.0,1,3,2,0.0,45,1,5,1,1.0,0,0,1.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
155,2023,1,52,78.0,173,1,0.0,1,1,0,0.0,53,1,5,0,1.0,0,0,0.0,1,2,1,0,1,1,0,0.0,1,1,1,0.0,2002,22.0
156,2023,2,5,5.0,66,0,0.0,0,3,1,0.0,5,5,5,0,4.0,1,1,4.0,1,1,1,0,1,2,1,0.0,0,1,1,0.0,2000,24.0
157,2023,1,5,11.0,91,0,0.0,0,2,1,0.0,11,5,5,1,1.0,0,0,4.0,1,1,0,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
158,2023,1,80,81.0,61,0,0.0,0,1,0,0.0,81,1,2,0,2.0,0,0,4.0,1,1,0,0,1,4,0,0.0,0,1,1,0.0,2002,22.0
159,2023,1,11,78.0,2,1,0.0,1,2,2,0.0,11,1,5,0,0.0,0,0,4.0,1,3,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
160,2023,1,49,50.0,139,0,0.0,0,3,3,0.0,50,1,5,1,0.0,0,0,0.0,0,0,0,0,1,1,1,0.0,1,1,1,0.0,2002,22.0
161,2023,2,74,78.0,41,0,0.0,0,3,3,0.0,45,1,5,1,2.0,0,0,4.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
162,2023,2,28,54.0,109,0,0.0,0,3,1,0.0,29,1,5,0,2.0,1,2,1.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
163,2023,2,77,23.0,37,0,0.0,0,2,2,0.0,23,1,5,0,1.0,0,0,1.0,1,2,0,0,0,0,0,0.0,0,1,0,0.0,2000,24.0
164,2023,2,20,78.0,183,0,0.0,0,2,3,0.0,79,1,5,1,1.0,0,0,4.0,0,0,1,0,1,2,1,0.0,0,1,1,0.0,2003,21.0
165,2023,1,25,21.0,44,0,0.0,0,1,0,0.0,26,5,5,0,0.0,0,0,0.0,0,0,1,0,1,3,0,0.0,1,1,1,0.0,2002,22.0
166,2023,2,44,45.0,91,0,0.0,0,2,2,0.0,45,5,5,0,1.0,0,0,4.0,1,1,1,0,1,3,0,0.0,0,1,1,0.0,2003,21.0
167,2023,1,5,5.0,66,0,0.0,0,0,0,0.0,5,1,5,0,2.0,0,0,2.0,1,3,1,0,0,0,1,0.0,1,1,1,0.0,2004,20.0
168,2023,2,61,62.0,10,0,0.0,0,4,3,0.0,62,5,5,0,0.0,0,0,4.0,1,1,0,0,0,0,1,0.0,0,1,0,0.0,2001,23.0
169,2023,1,70,78.0,87,0,0.0,0,0,0,0.0,71,5,5,0,0.0,0,0,4.0,1,1,0,0,0,0,1,0.0,1,1,0,0.0,1998,26.0
170,2023,2,76,44.0,88,1,0.0,1,3,2,0.0,77,1,5,0,1.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,2002,22.0
171,2023,2,77,66.0,189,1,0.0,1,2,3,0.0,66,1,5,0,4.0,0,0,4.0,0,0,0,0,1,1,1,0.0,0,1,1,0.0,2002,22.0
172,2023,2,44,6.0,154,1,0.0,1,4,1,0.0,6,1,5,0,2.0,1,2,4.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
173,2023,2,57,78.0,183,0,0.0,0,3,3,0.0,58,1,5,1,1.0,0,0,1.0,0,0,1,0,1,2,1,0.0,1,1,1,0.0,2002,22.0
174,2023,2,52,78.0,77,1,0.0,1,2,3,0.0,53,1,5,1,4.0,0,0,1.0,1,3,1,0,0,0,1,0.0,1,1,1,0.0,2002,22.0
175,2023,2,5,5.0,82,0,0.0,0,5,1,0.0,5,1,5,0,0.0,1,2,0.0,1,2,0,0,1,3,1,0.0,1,1,1,0.0,1999,25.0
176,2023,2,5,5.0,117,0,0.0,0,4,2,0.0,5,1,5,1,4.0,0,0,4.0,1,3,1,0,1,2,1,0.0,1,1,1,0.0,2000,24.0
177,2023,1,14,34.0,58,0,0.0,0,2,1,0.0,34,1,2,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
178,2023,2,77,78.0,187,0,0.0,0,2,2,0.0,78,1,5,0,0.0,0,0,0.0,1,2,1,0,1,3,1,0.0,1,1,1,0.0,2003,21.0
179,2023,2,79,5.0,17,0,0.0,0,3,3,0.0,80,1,5,0,1.0,0,0,1.0,1,3,0,0,0,0,0,0.0,1,1,0,0.0,2001,23.0
180,2023,2,20,21.0,125,0,0.0,0,2,3,0.0,21,1,5,1,0.0,1,2,0.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
181,2023,1,20,78.0,188,0,0.0,0,2,2,0.0,21,1,5,0,0.0,0,0,2.0,1,3,1,0,1,3,1,0.0,1,1,1,0.0,2001,23.0
182,2023,2,51,81.0,193,0,0.0,0,1,0,0.0,81,1,5,0,0.0,0,0,1.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
183,2023,1,77,78.0,151,0,0.0,0,2,2,0.0,78,1,5,1,1.0,0,0,1.0,1,3,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
184,2023,2,30,31.0,151,0,0.0,0,1,0,0.0,31,1,5,1,2.0,0,0,2.0,1,3,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
185,2023,1,79,59.0,83,0,0.0,0,2,2,0.0,59,1,5,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
186,2023,1,65,66.0,188,0,0.0,0,4,3,0.0,66,1,2,0,1.0,0,0,0.0,1,2,1,0,1,1,1,0.0,1,1,0,0.0,1999,25.0
187,2023,1,57,70.0,146,0,0.0,0,3,3,0.0,58,1,5,1,1.0,0,0,0.0,1,1,1,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
188,2023,2,36,37.0,112,0,0.0,0,2,3,0.0,37,1,2,1,2.0,0,0,1.0,1,2,0,0,0,0,0,0.0,0,1,0,0.0,2004,20.0
189,2023,2,39,5.0,78,0,0.0,0,4,3,0.0,57,1,5,1,0.0,0,0,2.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
190,2023,2,39,5.0,98,1,0.0,1,3,2,0.0,5,1,5,0,1.0,1,3,2.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
191,2023,2,77,78.0,183,0,0.0,0,1,0,0.0,78,1,5,0,2.0,0,0,0.0,1,3,1,0,0,0,0,0.0,1,1,1,0.0,2004,20.0
192,2023,2,0,0.0,120,0,0.0,0,3,2,0.0,0,5,5,0,1.0,1,1,1.0,0,0,1,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
193,2023,1,36,78.0,151,0,0.0,0,1,0,0.0,34,1,5,0,1.0,0,0,1.0,1,2,1,0,1,1,1,0.0,0,1,1,0.0,2004,20.0
194,2023,2,24,25.0,142,0,0.0,0,3,2,0.0,25,5,5,0,1.0,0,0,4.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
195,2023,2,52,79.0,191,0,0.0,0,3,3,0.0,53,1,5,1,0.0,0,0,0.0,0,0,0,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
196,2023,1,36,5.0,18,0,0.0,0,2,3,0.0,37,1,5,1,1.0,0,0,4.0,1,1,0,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
197,2023,2,75,5.0,111,0,0.0,0,3,3,0.0,5,1,5,1,0.0,0,0,4.0,1,1,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
198,2023,1,3,3.0,5,0,0.0,0,2,2,0.0,3,1,5,1,1.0,0,0,4.0,1,1,0,0,1,3,1,0.0,1,1,1,0.0,2004,20.0
199,2023,1,25,26.0,58,0,0.0,0,2,3,0.0,26,1,5,0,1.0,0,0,0.0,1,2,1,0,1,2,0,0.0,0,1,1,0.0,2004,20.0
200,2023,1,57,58.0,141,0,0.0,0,2,3,0.0,58,1,5,1,1.0,0,0,1.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
201,2023,1,79,29.0,11,0,0.0,0,3,2,0.0,80,1,5,1,1.0,0,0,1.0,1,2,1,0,1,1,1,0.0,1,1,0,0.0,2002,22.0
202,2023,2,5,5.0,17,0,0.0,0,4,3,0.0,5,5,5,0,4.0,1,1,0.0,0,0,0,0,1,3,1,0.0,0,1,1,0.0,2000,24.0
203,2023,2,33,34.0,7,0,0.0,0,2,1,0.0,34,1,5,0,1.0,0,0,1.0,0,0,0,0,1,2,1,0.0,0,1,1,0.0,2004,20.0
204,2023,1,40,41.0,145,1,0.0,1,2,3,0.0,5,5,5,1,4.0,0,0,0.0,1,1,0,0,1,3,0,0.0,0,1,1,0.0,2004,20.0
205,2023,2,49,50.0,11,0,0.0,0,2,2,0.0,50,1,2,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,1999,25.0
206,2023,1,51,52.0,192,1,0.0,1,0,0,0.0,52,1,5,0,1.0,0,0,2.0,1,3,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
207,2023,1,74,34.0,8,0,0.0,0,3,1,0.0,34,1,5,1,4.0,0,0,2.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
208,2023,1,77,78.0,178,1,0.0,1,3,2,0.0,78,1,5,0,2.0,0,0,1.0,1,2,0,0,0,2,1,0.0,1,1,1,0.0,2001,23.0
209,2023,2,14,34.0,71,0,0.0,0,2,1,0.0,34,1,5,0,2.0,0,0,2.0,0,0,0,0,0,0,1,0.0,1,1,1,0.0,1999,25.0
210,2023,2,2,78.0,59,0,0.0,0,3,3,0.0,2,5,5,0,0.0,1,2,4.0,1,2,1,0,1,1,1,0.0,0,1,1,0.0,2002,22.0
211,2023,2,34,42.0,51,0,0.0,0,2,1,0.0,47,1,5,0,4.0,1,1,5.0,0,2,1,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
212,2023,2,22,0.0,2,0,0.0,0,1,0,0.0,23,5,5,0,0.0,0,0,0.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
213,2023,2,36,37.0,62,0,0.0,0,3,2,0.0,30,1,5,0,0.0,0,0,0.0,1,3,1,0,0,0,0,0.0,0,1,1,0.0,1999,25.0
214,2023,1,80,21.0,43,0,0.0,0,3,1,0.0,81,1,2,1,0.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
215,2023,2,5,79.0,192,1,0.0,1,4,1,0.0,79,1,5,0,4.0,1,1,0.0,1,1,1,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
216,2023,1,54,38.0,82,0,0.0,0,2,2,0.0,55,1,5,1,2.0,0,0,4.0,0,0,1,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
217,2023,1,29,40.0,78,0,0.0,0,2,3,0.0,30,1,2,0,1.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,1999,25.0
218,2023,2,60,78.0,172,1,0.0,1,4,3,0.0,61,5,5,0,0.0,0,0,4.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
219,2023,1,5,5.0,161,1,0.0,0,4,2,0.0,5,1,5,0,0.0,0,0,0.0,1,1,1,0,1,2,0,0.0,1,1,1,0.0,2000,24.0
220,2023,1,78,79.0,61,0,0.0,0,1,0,0.0,79,1,5,1,0.0,0,0,2.0,1,3,1,0,1,3,1,0.0,0,1,1,0.0,2003,21.0
221,2023,2,17,18.0,6,0,0.0,0,2,3,0.0,18,1,5,0,1.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
222,2023,1,58,5.0,17,0,0.0,0,4,1,0.0,59,1,5,1,1.0,0,0,4.0,1,1,0,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
223,2023,2,9,78.0,104,0,0.0,0,3,1,0.0,51,1,5,0,4.0,1,1,4.0,1,1,0,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
224,2023,1,65,61.0,125,0,0.0,0,2,2,0.0,66,1,5,0,2.0,1,2,0.0,1,2,1,0,0,0,0,0.0,1,1,0,0.0,2004,20.0
225,2023,1,21,79.0,47,0,0.0,0,3,1,0.0,53,1,5,0,1.0,0,0,0.0,1,2,1,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
226,2023,2,14,0.0,117,0,0.0,0,1,1,0.0,14,5,5,0,2.0,0,0,2.0,1,3,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
227,2023,1,16,17.0,37,0,0.0,0,3,2,0.0,17,1,5,0,1.0,0,0,0.0,0,0,0,0,1,2,1,0.0,0,1,1,0.0,1999,25.0
228,2023,1,34,78.0,41,0,0.0,0,2,1,0.0,35,1,5,1,0.0,0,0,0.0,1,2,1,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
229,2023,2,66,5.0,18,0,0.0,0,4,2,0.0,45,1,5,0,4.0,0,0,4.0,1,1,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
230,2023,2,77,45.0,111,0,0.0,0,2,3,0.0,42,5,5,0,1.0,0,0,4.0,1,1,0,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
231,2023,2,22,23.0,37,0,0.0,0,1,3,0.0,23,5,5,0,1.0,0,0,2.0,1,3,0,0,1,1,0,0.0,0,1,0,0.0,2004,20.0
232,2023,1,50,51.0,7,0,0.0,0,3,3,0.0,51,1,5,1,1.0,0,0,1.0,0,0,1,0,1,4,0,0.0,0,1,1,0.0,2002,22.0
233,2023,2,51,78.0,167,1,0.0,1,2,3,0.0,52,1,2,1,0.0,0,0,1.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,2002,22.0
234,2023,1,22,78.0,104,0,0.0,0,2,1,0.0,71,5,5,0,1.0,0,0,0.0,1,1,1,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
235,2023,2,5,5.0,66,0,0.0,0,4,2,0.0,5,1,5,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,1999,25.0
236,2023,2,0,5.0,60,0,0.0,0,3,2,0.0,0,1,5,0,0.0,0,0,4.0,0,0,0,0,1,3,1,0.0,0,1,1,0.0,1999,25.0
237,2023,1,36,78.0,104,0,0.0,0,4,3,0.0,31,5,5,1,4.0,1,1,4.0,1,1,1,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
238,2023,2,77,78.0,104,0,0.0,0,4,3,0.0,78,1,5,0,0.0,0,0,0.0,0,0,1,0,1,2,1,0.0,0,1,1,0.0,2000,24.0
239,2023,2,22,23.0,103,0,0.0,0,4,3,0.0,23,5,5,0,0.0,0,0,2.0,0,0,0,0,1,3,1,0.0,0,1,0,0.0,2000,24.0
240,2023,2,43,78.0,48,1,0.0,1,4,3,0.0,44,1,5,0,0.0,0,0,0.0,1,3,1,0,1,1,1,0.0,1,1,1,0.0,1999,25.0
241,2023,2,11,78.0,183,0,0.0,0,3,3,0.0,11,1,5,1,1.0,0,0,1.0,1,2,0,0,0,0,1,0.0,1,1,1,0.0,2001,23.0
242,2023,1,79,80.0,146,0,0.0,0,2,3,0.0,80,1,5,1,1.0,0,0,2.0,1,1,0,0,0,0,0,0.0,0,1,0,0.0,2002,22.0
243,2023,2,77,78.0,183,0,0.0,0,3,2,0.0,78,5,5,0,4.0,1,2,0.0,0,0,0,0,1,2,1,0.0,1,1,1,0.0,2003,21.0
244,2023,1,5,5.0,18,0,0.0,0,3,3,0.0,5,1,5,0,1.0,0,0,4.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2003,21.0
245,2023,2,44,45.0,111,0,0.0,0,2,2,0.0,45,1,5,0,1.0,0,0,1.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2003,21.0
246,2023,1,20,21.0,134,0,0.0,0,4,1,0.0,21,1,5,0,1.0,0,0,2.0,1,3,0,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
247,2023,2,43,44.0,192,1,0.0,1,4,2,0.0,44,1,5,1,1.0,0,0,1.0,1,2,0,0,0,0,0,0.0,1,1,1,0.0,2001,23.0
248,2023,1,44,45.0,111,0,0.0,0,2,1,0.0,45,1,2,1,1.0,0,3,2.0,0,0,1,0,0,0,0,0.0,1,1,1,0.0,2004,20.0
249,2023,1,78,79.0,193,0,0.0,0,1,3,0.0,79,1,2,1,2.0,0,0,1.0,1,1,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
250,2023,2,5,5.0,89,0,0.0,0,1,1,0.0,5,1,5,0,1.0,0,0,2.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
251,2023,1,77,78.0,104,0,0.0,0,2,3,0.0,78,1,5,1,4.0,1,1,0.0,1,1,1,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
252,2023,1,77,78.0,27,1,0.0,1,2,1,0.0,78,1,5,0,4.0,1,2,4.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2004,20.0
253,2023,2,77,78.0,175,1,0.0,1,4,3,0.0,78,5,5,0,4.0,0,0,4.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
254,2023,2,62,9.0,187,0,0.0,0,2,2,0.0,9,1,5,0,1.0,0,0,0.0,1,1,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
255,2023,2,51,52.0,190,0,0.0,0,4,3,0.0,52,1,5,1,2.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2001,23.0
256,2023,1,52,5.0,117,0,0.0,0,4,2,0.0,53,5,5,1,0.0,0,0,4.0,1,1,0,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
257,2023,2,39,40.0,61,0,0.0,0,2,3,0.0,40,1,5,1,1.0,0,0,1.0,0,0,1,0,0,4,1,0.0,1,1,1,0.0,2003,21.0
258,2023,2,27,79.0,50,0,0.0,0,4,2,0.0,79,1,2,1,1.0,0,0,1.0,1,3,0,0,0,0,1,0.0,0,1,0,0.0,2001,23.0
259,2023,2,77,78.0,41,0,0.0,0,1,0,0.0,78,5,5,0,4.0,1,2,4.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2004,20.0
260,2023,2,49,0.0,157,0,0.0,0,3,1,0.0,50,1,5,1,2.0,0,0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
261,2023,1,0,0.0,118,0,0.0,0,4,3,0.0,0,1,5,0,1.0,0,0,1.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
262,2023,1,77,78.0,49,0,0.0,0,2,2,0.0,78,1,2,0,1.0,1,1,1.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
263,2023,2,24,25.0,142,0,0.0,0,3,3,0.0,25,1,5,1,0.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
264,2023,2,79,80.0,32,0,0.0,0,2,3,0.0,80,1,5,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
265,2023,2,43,78.0,183,0,0.0,0,1,1,0.0,44,1,5,0,2.0,0,0,0.0,0,0,1,0,1,2,1,0.0,0,1,1,0.0,2003,21.0
266,2023,2,14,78.0,59,0,0.0,0,1,0,0.0,78,1,5,1,4.0,0,0,4.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
267,2023,2,30,5.0,60,0,0.0,0,3,2,0.0,31,1,5,1,2.0,0,0,0.0,1,3,1,0,1,3,0,0.0,0,1,1,0.0,2001,23.0
268,2023,1,49,50.0,183,0,0.0,0,1,2,0.0,78,1,5,1,0.0,0,0,1.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
269,2023,1,45,61.0,125,0,0.0,0,3,1,0.0,46,1,5,0,4.0,1,1,4.0,1,1,1,0,1,2,1,0.0,1,1,1,0.0,2000,24.0
270,2023,2,2,2.0,5,0,0.0,0,4,3,0.0,2,1,5,0,0.0,0,0,0.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
271,2023,2,51,52.0,147,0,0.0,0,2,3,0.0,52,1,5,1,2.0,0,0,4.0,0,0,1,0,1,3,0,0.0,0,1,0,0.0,2002,22.0
272,2023,2,32,71.0,147,0,0.0,0,2,3,0.0,71,1,5,0,1.0,0,0,4.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
273,2023,2,77,78.0,153,0,0.0,0,4,3,0.0,78,5,5,0,1.0,0,0,0.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2001,23.0
274,2023,2,77,78.0,50,0,0.0,0,2,3,0.0,78,1,5,0,1.0,0,0,1.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
275,2023,2,20,21.0,109,0,0.0,0,3,3,0.0,21,1,5,1,1.0,0,0,1.0,1,2,0,0,0,0,1,0.0,0,1,0,0.0,2002,22.0
276,2023,2,20,21.0,60,0,0.0,0,2,2,0.0,21,1,5,1,1.0,0,0,2.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
277,2023,2,77,78.0,187,0,0.0,0,2,3,0.0,78,1,5,0,0.0,1,2,0.0,1,2,1,0,1,3,1,0.0,1,1,1,0.0,2003,21.0
278,2023,1,17,17.0,3,0,0.0,0,3,1,0.0,18,1,5,0,1.0,0,0,2.0,1,3,0,0,0,0,1,0.0,1,1,1,0.0,2002,22.0
279,2023,2,1,1.0,109,0,0.0,0,1,1,0.0,1,1,5,1,1.0,0,0,2.0,0,0,0,0,1,2,0,0.0,0,1,1,0.0,2003,21.0
280,2023,2,28,29.0,63,0,0.0,0,1,2,0.0,29,5,5,0,4.0,1,1,4.0,1,2,1,0,0,0,0,0.0,1,1,1,0.0,2003,21.0
281,2023,2,77,78.0,187,0,0.0,0,1,3,0.0,78,5,5,1,0.0,1,3,4.0,1,2,1,0,1,1,0,0.0,0,1,1,0.0,2003,21.0
282,2023,1,48,49.0,133,0,0.0,0,2,2,0.0,49,1,5,0,0.0,1,1,0.0,1,1,1,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
283,2023,2,77,78.0,11,0,0.0,1,1,2,0.0,78,1,5,0,1.0,1,2,1.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,1999,25.0
284,2023,1,6,6.0,123,1,0.0,1,1,3,0.0,6,1,5,0,4.0,1,2,4.0,1,1,1,0,1,2,1,0.0,1,1,1,0.0,2004,20.0
285,2023,2,6,78.0,107,0,0.0,0,1,3,0.0,6,1,5,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0.0,1,1,1,0.0,2002,22.0
286,2023,2,0,78.0,99,1,0.0,1,3,3,0.0,0,5,5,0,4.0,1,3,4.0,1,3,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
287,2023,1,77,78.0,188,0,0.0,0,2,2,0.0,78,1,2,0,2.0,0,0,0.0,1,3,0,0,1,3,0,0.0,0,1,0,0.0,2003,21.0
288,2023,2,0,0.0,157,0,0.0,0,3,2,0.0,0,1,5,1,0.0,0,0,4.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2001,23.0
289,2023,2,70,71.0,112,0,0.0,0,2,3,0.0,71,1,5,1,0.0,0,0,1.0,0,0,1,0,1,2,1,0.0,1,1,0,0.0,2001,23.0
290,2023,1,72,29.0,29,0,0.0,0,4,1,0.0,29,1,5,0,0.0,0,0,4.0,0,0,0,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
291,2023,1,73,74.0,40,0,0.0,0,0,0,0.0,19,1,5,1,1.0,0,0,1.0,1,3,0,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
292,2023,1,77,78.0,151,0,0.0,0,3,2,0.0,78,1,5,1,1.0,0,0,2.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
293,2023,2,64,65.0,133,0,0.0,0,2,3,0.0,65,1,5,0,0.0,0,0,2.0,1,3,0,0,1,3,0,0.0,0,1,0,0.0,2002,22.0
294,2023,2,77,44.0,89,0,0.0,0,4,2,0.0,78,1,5,1,4.0,0,0,4.0,1,1,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
295,2023,1,5,5.0,60,0,0.0,0,2,2,0.0,5,1,5,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
296,2023,2,67,5.0,136,1,0.0,1,3,1,0.0,68,1,5,0,4.0,0,0,4.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2003,21.0
297,2023,1,29,30.0,70,1,0.0,1,3,2,0.0,30,1,5,0,0.0,0,0,4.0,1,2,1,0,1,3,1,0.0,1,1,1,0.0,2001,23.0
298,2023,2,79,80.0,147,0,0.0,0,3,2,0.0,80,5,2,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,1999,25.0
299,2023,2,66,78.0,165,1,0.0,1,3,2,0.0,21,5,5,0,4.0,0,0,4.0,1,1,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
300,2023,2,51,52.0,103,0,0.0,0,3,3,0.0,52,1,5,0,1.0,0,0,4.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,1998,26.0
301,2023,2,43,78.0,77,1,0.0,1,3,3,0.0,44,1,5,0,2.0,0,0,2.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
302,2023,2,77,78.0,44,0,0.0,0,2,1,0.0,78,1,5,0,4.0,1,1,4.0,1,2,0,0,0,0,0,0.0,1,1,1,0.0,2004,20.0
303,2023,1,49,50.0,162,0,0.0,0,2,3,0.0,50,1,2,1,1.0,0,0,1.0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,2000,24.0
304,2023,2,76,5.0,7,0,0.0,0,2,3,0.0,5,1,5,1,1.0,0,0,0.0,1,2,1,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
305,2023,1,60,61.0,4,0,0.0,0,2,3,0.0,61,1,5,1,2.0,0,0,0.0,1,1,1,0,0,0,0,0.0,0,1,0,0.0,2004,20.0
306,2023,2,77,78.0,169,1,0.0,1,3,1,0.0,78,5,5,0,4.0,0,0,4.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
307,2023,1,43,78.0,187,0,0.0,0,3,3,0.0,78,1,5,0,2.0,0,0,4.0,1,1,0,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
